"site_name","crop_system_name","management","climate_scenario","year","NO3.yr"
"a_4","almond-a","nt-lc","rcp26",2030,0.043501
"a_4","almond-a","nt-lc","rcp26",2031,0.053367
"a_4","almond-a","nt-lc","rcp26",2032,0.159946
"a_4","almond-a","nt-lc","rcp26",2033,0.301245
"a_4","almond-a","nt-lc","rcp26",2034,0.023987
"a_4","almond-a","nt-lc","rcp26",2035,0.012753
"a_4","almond-a","nt-lc","rcp26",2036,0.109421
"a_4","almond-a","nt-lc","rcp26",2037,0.253743
"a_4","almond-a","nt-lc","rcp26",2038,0.313097
"a_4","almond-a","nt-lc","rcp26",2039,0.614306
"a_4","almond-a","nt-lc","rcp26",2040,0.184316
"a_4","almond-a","nt-lc","rcp26",2041,0.026856
"a_4","almond-a","nt-lc","rcp26",2042,0.082995
"a_4","almond-a","nt-lc","rcp26",2043,0.257791
"a_4","almond-a","nt-lc","rcp26",2044,0.011623
"a_4","almond-a","nt-lc","rcp26",2045,0.052369
"a_4","almond-a","nt-lc","rcp26",2046,0.052455
"a_4","almond-a","nt-lc","rcp26",2047,0.005125
"a_4","almond-a","nt-lc","rcp26",2048,0.256864
"a_4","almond-a","nt-lc","rcp26",2049,0.026377
"a_4","almond-a","nt-lc","rcp26",2050,0.14405
"a_4","almond-a","nt-lc","rcp26",2051,0.108594
"a_4","almond-a","nt-lc","rcp26",2052,0.128368
"a_4","almond-a","nt-lc","rcp26",2053,0.232597
"a_4","almond-a","nt-lc","rcp26",2054,0.21634
"a_4","almond-a","nt-lc","rcp26",2055,0.081932
"a_4","almond-a","nt-lc","rcp26",2056,0.040465
"a_4","almond-a","nt-lc","rcp26",2057,0.291726
"a_4","almond-a","nt-lc","rcp26",2058,0.117745
"a_4","almond-a","nt-lc","rcp26",2059,0.057461
"a_4","almond-a","nt-lc","rcp26",2060,0.019928
"a_4","almond-a","nt-lc","rcp26",2061,0.121745
"a_4","almond-a","nt-lc","rcp26",2062,0.346713
"a_4","almond-a","nt-lc","rcp26",2063,0.077271
"a_4","almond-a","nt-lc","rcp26",2064,0.140909
"a_4","almond-a","nt-lc","rcp26",2065,0.196829
"a_4","almond-a","nt-lc","rcp26",2066,0.175698
"a_4","almond-a","nt-lc","rcp26",2067,0.161701
"a_4","almond-a","nt-lc","rcp26",2068,0.017367
"a_4","almond-a","nt-lc","rcp26",2069,0.331236
"a_4","almond-a","nt-lc","rcp26",2070,0.056911
"a_4","almond-a","nt-lc","rcp26",2071,0.099024
"a_4","almond-a","nt-lc","rcp26",2072,0.325738
"a_4","almond-a","nt-lc","rcp26",2073,0.128781
"a_4","almond-a","nt-lc","rcp60",2014,0.12083
"a_4","almond-a","nt-lc","rcp60",2015,0.018934
"a_4","almond-a","nt-lc","rcp60",2016,0.215477
"a_4","almond-a","nt-lc","rcp60",2017,0.144102
"a_4","almond-a","nt-lc","rcp60",2018,0.117785
"a_4","almond-a","nt-lc","rcp60",2019,0.014838
"a_4","almond-a","nt-lc","rcp60",2020,0.0374
"a_4","almond-a","nt-lc","rcp60",2021,0.021556
"a_4","almond-a","nt-lc","rcp60",2022,0.157603
"a_4","almond-a","nt-lc","rcp60",2023,0.131458
"a_4","almond-a","nt-lc","rcp60",2024,0.051244
"a_4","almond-a","nt-lc","rcp60",2025,0.210413
"a_4","almond-a","nt-lc","rcp60",2026,0.08146
"a_4","almond-a","nt-lc","rcp60",2027,0.021302
"a_4","almond-a","nt-lc","rcp60",2028,0.126785
"a_4","almond-a","nt-lc","rcp60",2029,0.077821
"a_4","almond-a","nt-lc","rcp60",2030,0.048539
"a_4","almond-a","nt-lc","rcp60",2031,0.040611
"a_4","almond-a","nt-lc","rcp60",2032,0.18313
"a_4","almond-a","nt-lc","rcp60",2033,0.034138
"a_4","almond-a","nt-lc","rcp60",2034,0.043265
"a_4","almond-a","nt-lc","rcp60",2035,0.06304
"a_4","almond-a","nt-lc","rcp60",2036,0.062843
"a_4","almond-a","nt-lc","rcp60",2037,0.004608
"a_4","almond-a","nt-lc","rcp60",2038,0.088317
"a_4","almond-a","nt-lc","rcp60",2039,0.063704
"a_4","almond-a","nt-lc","rcp60",2040,0.034661
"a_4","almond-a","nt-lc","rcp60",2041,0.236338
"a_4","almond-a","nt-lc","rcp60",2042,0.065904
"a_4","almond-a","nt-lc","rcp60",2043,0.057769
"a_4","almond-a","nt-lc","rcp60",2044,0.057334
"a_4","almond-a","nt-lc","rcp60",2045,0.095373
"a_4","almond-a","nt-lc","rcp60",2046,0.391032
"a_4","almond-a","nt-lc","rcp60",2047,0.236445
"a_4","almond-a","nt-lc","rcp60",2048,0.011607
"a_4","almond-a","nt-lc","rcp60",2049,0.154418
"a_4","almond-a","nt-lc","rcp60",2050,0.167367
"a_4","almond-a","nt-lc","rcp60",2051,0.253778
"a_4","almond-a","nt-lc","rcp60",2052,0.116165
"a_4","almond-a","nt-lc","rcp60",2053,0.667778
"a_4","almond-a","nt-lc","rcp60",2054,0.094792
"a_4","almond-a","nt-lc","rcp60",2055,0.040978
"a_4","almond-a","nt-lc","rcp60",2056,0.182878
"a_4","almond-a","nt-lc","rcp60",2057,0.098871
"a_4","almond-a","nt-lc","rcp60",2058,0.150301
"a_4","almond-a","nt-lc","rcp60",2059,0.077342
"a_4","almond-a","nt-lc","rcp60",2060,0.105153
"a_4","almond-a","nt-lc","rcp60",2061,0.103953
"a_4","almond-a","nt-lc","rcp60",2062,0.27479
"a_4","almond-a","nt-lc","rcp60",2063,0.215828
"a_4","almond-a","nt-lc","rcp60",2064,0.355851
"a_4","almond-a","nt-lc","rcp60",2065,0.05733
"a_4","almond-a","nt-lc","rcp60",2066,0.069003
"a_4","almond-a","nt-lc","rcp60",2067,0.037435
"a_4","almond-a","nt-lc","rcp60",2068,0.464611
"a_4","almond-a","nt-lc","rcp60",2069,0.196933
"a_4","almond-a","nt-lc","rcp60",2070,0.069674
"a_4","almond-a","nt-lc","rcp60",2071,0.90052
"a_4","almond-a","nt-lc","rcp60",2072,0.100458
"a_4","almond-a","nt-lc","rcp60",2073,0.669151
"a_4","almond-a","nt-nc","rcp26",2013,0.380321
"a_4","almond-a","nt-nc","rcp26",2014,0.022945
"a_4","almond-a","nt-nc","rcp26",2015,0.040961
"a_4","almond-a","nt-nc","rcp26",2016,4.780145
"a_4","almond-a","nt-nc","rcp26",2017,6.143678
"a_4","almond-a","nt-nc","rcp26",2018,5.29162
"a_4","almond-a","nt-nc","rcp26",2019,0.19097
"a_4","almond-a","nt-nc","rcp26",2020,3.956345
"a_4","almond-a","nt-nc","rcp26",2021,12.997409
"a_4","almond-a","nt-nc","rcp26",2022,4.560328
"a_4","almond-a","nt-nc","rcp26",2023,34.061073
"a_4","almond-a","nt-nc","rcp26",2024,9.646595
"a_4","almond-a","nt-nc","rcp26",2025,10.49688
"a_4","almond-a","nt-nc","rcp26",2026,0.947878
"a_4","almond-a","nt-nc","rcp26",2027,0.653851
"a_4","almond-a","nt-nc","rcp26",2028,4.379721
"a_4","almond-a","nt-nc","rcp26",2029,5.228199
"a_4","almond-a","nt-nc","rcp26",2030,7.822769
"a_4","almond-a","nt-nc","rcp26",2031,6.470899
"a_4","almond-a","nt-nc","rcp26",2032,30.235212
"a_4","almond-a","nt-nc","rcp26",2033,10.261302
"a_4","almond-a","nt-nc","rcp26",2034,0.16141
"a_4","almond-a","nt-nc","rcp26",2035,3.797843
"a_4","almond-a","nt-nc","rcp26",2036,4.849367
"a_4","almond-a","nt-nc","rcp26",2037,11.600769
"a_4","almond-a","nt-nc","rcp26",2038,9.385222
"a_4","almond-a","nt-nc","rcp26",2039,18.525304
"a_4","almond-a","nt-nc","rcp26",2040,3.881139
"a_4","almond-a","nt-nc","rcp26",2041,2.191462
"a_4","almond-a","nt-nc","rcp26",2042,3.699198
"a_4","almond-a","nt-nc","rcp26",2043,6.184278
"a_4","almond-a","nt-nc","rcp26",2044,0.098769
"a_4","almond-a","nt-nc","rcp26",2045,2.311922
"a_4","almond-a","nt-nc","rcp26",2046,0.278093
"a_4","almond-a","nt-nc","rcp26",2047,2.064262
"a_4","almond-a","nt-nc","rcp26",2048,11.924027
"a_4","almond-a","nt-nc","rcp26",2049,3.798442
"a_4","almond-a","nt-nc","rcp26",2050,5.49215
"a_4","almond-a","nt-nc","rcp26",2051,2.854437
"a_4","almond-a","nt-nc","rcp26",2052,2.961304
"a_4","almond-a","nt-nc","rcp26",2053,22.76857
"a_4","almond-a","nt-nc","rcp26",2054,15.332978
"a_4","almond-a","nt-nc","rcp26",2055,3.925407
"a_4","almond-a","nt-nc","rcp26",2056,0.154715
"a_4","almond-a","nt-nc","rcp26",2057,3.242469
"a_4","almond-a","nt-nc","rcp26",2058,3.349053
"a_4","almond-a","nt-nc","rcp26",2059,0.33033
"a_4","almond-a","nt-nc","rcp26",2060,0.723172
"a_4","almond-a","nt-nc","rcp26",2061,1.40539
"a_4","almond-a","nt-nc","rcp26",2062,16.723055
"a_4","almond-a","nt-nc","rcp26",2063,0.119833
"a_4","almond-a","nt-nc","rcp26",2064,7.801671
"a_4","almond-a","nt-nc","rcp26",2065,11.20337
"a_4","almond-a","nt-nc","rcp26",2066,8.337573
"a_4","almond-a","nt-nc","rcp26",2067,3.983568
"a_4","almond-a","nt-nc","rcp26",2068,4.035592
"a_4","almond-a","nt-nc","rcp26",2069,5.664212
"a_4","almond-a","nt-nc","rcp26",2070,0.841587
"a_4","almond-a","nt-nc","rcp26",2071,3.381175
"a_4","almond-a","nt-nc","rcp26",2072,6.948082
"a_4","almond-a","nt-nc","rcp60",2013,0.978424
"a_4","almond-a","nt-nc","rcp60",2014,0.841558
"a_4","almond-a","nt-nc","rcp60",2015,0.79579
"a_4","almond-a","nt-nc","rcp60",2016,12.586595
"a_4","almond-a","nt-nc","rcp60",2017,9.115512
"a_4","almond-a","nt-nc","rcp60",2018,8.333267
"a_4","almond-a","nt-nc","rcp60",2019,6.446541
"a_4","almond-a","nt-nc","rcp60",2020,0.332922
"a_4","almond-a","nt-nc","rcp60",2021,0.673917
"a_4","almond-a","nt-nc","rcp60",2022,20.532772
"a_4","almond-a","nt-nc","rcp60",2023,7.28942
"a_4","almond-a","nt-nc","rcp60",2024,3.415013
"a_4","almond-a","nt-nc","rcp60",2025,16.964832
"a_4","almond-a","nt-nc","rcp60",2026,6.573546
"a_4","almond-a","nt-nc","rcp60",2027,0.055905
"a_4","almond-a","nt-nc","rcp60",2028,4.125409
"a_4","almond-a","nt-nc","rcp60",2029,1.999679
"a_4","almond-a","nt-nc","rcp60",2030,10.433602
"a_4","almond-a","nt-nc","rcp60",2031,19.197236
"a_4","almond-a","nt-nc","rcp60",2032,8.815172
"a_4","almond-a","nt-nc","rcp60",2033,1.114197
"a_4","almond-a","nt-nc","rcp60",2034,1.153106
"a_4","almond-a","nt-nc","rcp60",2035,6.877843
"a_4","almond-a","nt-nc","rcp60",2036,4.854334
"a_4","almond-a","nt-nc","rcp60",2037,0.040362
"a_4","almond-a","nt-nc","rcp60",2038,10.408379
"a_4","almond-a","nt-nc","rcp60",2039,1.545296
"a_4","almond-a","nt-nc","rcp60",2040,0.153195
"a_4","almond-a","nt-nc","rcp60",2041,31.631338
"a_4","almond-a","nt-nc","rcp60",2042,0.798558
"a_4","almond-a","nt-nc","rcp60",2043,0.229981
"a_4","almond-a","nt-nc","rcp60",2044,22.832755
"a_4","almond-a","nt-nc","rcp60",2045,9.052437
"a_4","almond-a","nt-nc","rcp60",2046,7.316894
"a_4","almond-a","nt-nc","rcp60",2047,7.318224
"a_4","almond-a","nt-nc","rcp60",2048,0.046932
"a_4","almond-a","nt-nc","rcp60",2049,12.595814
"a_4","almond-a","nt-nc","rcp60",2050,6.130211
"a_4","almond-a","nt-nc","rcp60",2051,3.934053
"a_4","almond-a","nt-nc","rcp60",2052,1.750413
"a_4","almond-a","nt-nc","rcp60",2053,11.477067
"a_4","almond-a","nt-nc","rcp60",2054,4.190785
"a_4","almond-a","nt-nc","rcp60",2055,2.477732
"a_4","almond-a","nt-nc","rcp60",2056,3.207584
"a_4","almond-a","nt-nc","rcp60",2057,4.224691
"a_4","almond-a","nt-nc","rcp60",2058,2.405774
"a_4","almond-a","nt-nc","rcp60",2059,6.769495
"a_4","almond-a","nt-nc","rcp60",2060,2.222714
"a_4","almond-a","nt-nc","rcp60",2061,2.033899
"a_4","almond-a","nt-nc","rcp60",2062,11.324503
"a_4","almond-a","nt-nc","rcp60",2063,1.824939
"a_4","almond-a","nt-nc","rcp60",2064,12.582227
"a_4","almond-a","nt-nc","rcp60",2065,1.696274
"a_4","almond-a","nt-nc","rcp60",2066,0.968425
"a_4","almond-a","nt-nc","rcp60",2067,0.280851
"a_4","almond-a","nt-nc","rcp60",2068,22.721471
"a_4","almond-a","nt-nc","rcp60",2069,2.118088
"a_4","almond-a","nt-nc","rcp60",2070,2.38754
"a_4","almond-a","nt-nc","rcp60",2071,19.579762
"a_4","almond-a","nt-nc","rcp60",2072,2.422709
"a_4","almond-a","rt-bc","rcp26",2013,0.229366
"a_4","almond-a","rt-bc","rcp26",2014,0.043154
"a_4","almond-a","rt-bc","rcp26",2015,0.018665
"a_4","almond-a","rt-bc","rcp26",2016,0.106877
"a_4","almond-a","rt-bc","rcp26",2017,0.111282
"a_4","almond-a","rt-bc","rcp26",2018,0.217808
"a_4","almond-a","rt-bc","rcp26",2019,0.104989
"a_4","almond-a","rt-bc","rcp26",2020,0.034045
"a_4","almond-a","rt-bc","rcp26",2021,0.087229
"a_4","almond-a","rt-bc","rcp26",2022,0.055519
"a_4","almond-a","rt-bc","rcp26",2023,0.413157
"a_4","almond-a","rt-bc","rcp26",2024,0.01463
"a_4","almond-a","rt-bc","rcp26",2025,0.100678
"a_4","almond-a","rt-bc","rcp26",2026,0.005031
"a_4","almond-a","rt-bc","rcp26",2027,0.179295
"a_4","almond-a","rt-bc","rcp26",2028,0.036777
"a_4","almond-a","rt-bc","rcp26",2029,0.025375
"a_4","almond-a","rt-bc","rcp26",2030,0.040704
"a_4","almond-a","rt-bc","rcp26",2031,0.059595
"a_4","almond-a","rt-bc","rcp26",2032,0.16475
"a_4","almond-a","rt-bc","rcp26",2033,0.307941
"a_4","almond-a","rt-bc","rcp26",2034,0.020535
"a_4","almond-a","rt-bc","rcp26",2035,0.010497
"a_4","almond-a","rt-bc","rcp26",2036,0.130093
"a_4","almond-a","rt-bc","rcp26",2037,0.300834
"a_4","almond-a","rt-bc","rcp26",2038,0.655063
"a_4","almond-a","rt-bc","rcp26",2039,0.945692
"a_4","almond-a","rt-bc","rcp26",2040,0.183325
"a_4","almond-a","rt-bc","rcp26",2041,0.026625
"a_4","almond-a","rt-bc","rcp26",2042,0.083738
"a_4","almond-a","rt-bc","rcp26",2043,0.285313
"a_4","almond-a","rt-bc","rcp26",2044,0.01134
"a_4","almond-a","rt-bc","rcp26",2045,0.051693
"a_4","almond-a","rt-bc","rcp26",2046,0.054701
"a_4","almond-a","rt-bc","rcp26",2047,0.015992
"a_4","almond-a","rt-bc","rcp26",2048,0.342539
"a_4","almond-a","rt-bc","rcp26",2049,0.029691
"a_4","almond-a","rt-bc","rcp26",2050,0.156377
"a_4","almond-a","rt-bc","rcp26",2051,0.229383
"a_4","almond-a","rt-bc","rcp26",2052,0.161724
"a_4","almond-a","rt-bc","rcp26",2053,0.348283
"a_4","almond-a","rt-bc","rcp26",2054,0.348488
"a_4","almond-a","rt-bc","rcp26",2055,0.079773
"a_4","almond-a","rt-bc","rcp26",2056,0.040422
"a_4","almond-a","rt-bc","rcp26",2057,1.233803
"a_4","almond-a","rt-bc","rcp26",2058,0.228105
"a_4","almond-a","rt-bc","rcp26",2059,0.057394
"a_4","almond-a","rt-bc","rcp26",2060,0.019184
"a_4","almond-a","rt-bc","rcp26",2061,0.2623
"a_4","almond-a","rt-bc","rcp26",2062,0.402314
"a_4","almond-a","rt-bc","rcp26",2063,0.091687
"a_4","almond-a","rt-bc","rcp26",2064,0.268474
"a_4","almond-a","rt-bc","rcp26",2065,0.31158
"a_4","almond-a","rt-bc","rcp26",2066,0.222074
"a_4","almond-a","rt-bc","rcp26",2067,0.197058
"a_4","almond-a","rt-bc","rcp26",2068,0.014554
"a_4","almond-a","rt-bc","rcp26",2069,0.551866
"a_4","almond-a","rt-bc","rcp26",2070,0.050307
"a_4","almond-a","rt-bc","rcp26",2071,0.15995
"a_4","almond-a","rt-bc","rcp26",2072,0.404321
"a_4","almond-a","rt-bc","rcp26",2073,0.122757
"a_4","almond-a","rt-bc","rcp60",2013,0.440955
"a_4","almond-a","rt-bc","rcp60",2014,0.396684
"a_4","almond-a","rt-bc","rcp60",2015,0.036106
"a_4","almond-a","rt-bc","rcp60",2016,0.264752
"a_4","almond-a","rt-bc","rcp60",2017,0.172702
"a_4","almond-a","rt-bc","rcp60",2018,0.144082
"a_4","almond-a","rt-bc","rcp60",2019,0.014345
"a_4","almond-a","rt-bc","rcp60",2020,0.085966
"a_4","almond-a","rt-bc","rcp60",2021,0.029452
"a_4","almond-a","rt-bc","rcp60",2022,0.175764
"a_4","almond-a","rt-bc","rcp60",2023,0.174641
"a_4","almond-a","rt-bc","rcp60",2024,0.049394
"a_4","almond-a","rt-bc","rcp60",2025,0.226699
"a_4","almond-a","rt-bc","rcp60",2026,0.163257
"a_4","almond-a","rt-bc","rcp60",2027,0.027418
"a_4","almond-a","rt-bc","rcp60",2028,0.300812
"a_4","almond-a","rt-bc","rcp60",2029,0.126348
"a_4","almond-a","rt-bc","rcp60",2030,0.095023
"a_4","almond-a","rt-bc","rcp60",2031,0.04151
"a_4","almond-a","rt-bc","rcp60",2032,0.22371
"a_4","almond-a","rt-bc","rcp60",2033,0.040106
"a_4","almond-a","rt-bc","rcp60",2034,0.080873
"a_4","almond-a","rt-bc","rcp60",2035,0.095808
"a_4","almond-a","rt-bc","rcp60",2036,0.074319
"a_4","almond-a","rt-bc","rcp60",2037,0.002826
"a_4","almond-a","rt-bc","rcp60",2038,0.104023
"a_4","almond-a","rt-bc","rcp60",2039,0.124276
"a_4","almond-a","rt-bc","rcp60",2040,0.065122
"a_4","almond-a","rt-bc","rcp60",2041,0.24786
"a_4","almond-a","rt-bc","rcp60",2042,0.073078
"a_4","almond-a","rt-bc","rcp60",2043,0.103257
"a_4","almond-a","rt-bc","rcp60",2044,0.057413
"a_4","almond-a","rt-bc","rcp60",2045,0.157957
"a_4","almond-a","rt-bc","rcp60",2046,0.713115
"a_4","almond-a","rt-bc","rcp60",2047,0.282335
"a_4","almond-a","rt-bc","rcp60",2048,0.007972
"a_4","almond-a","rt-bc","rcp60",2049,0.16385
"a_4","almond-a","rt-bc","rcp60",2050,0.176084
"a_4","almond-a","rt-bc","rcp60",2051,0.351503
"a_4","almond-a","rt-bc","rcp60",2052,0.192148
"a_4","almond-a","rt-bc","rcp60",2053,1.153319
"a_4","almond-a","rt-bc","rcp60",2054,0.110038
"a_4","almond-a","rt-bc","rcp60",2055,0.03599
"a_4","almond-a","rt-bc","rcp60",2056,0.261387
"a_4","almond-a","rt-bc","rcp60",2057,0.107682
"a_4","almond-a","rt-bc","rcp60",2058,0.231297
"a_4","almond-a","rt-bc","rcp60",2059,0.102073
"a_4","almond-a","rt-bc","rcp60",2060,0.112206
"a_4","almond-a","rt-bc","rcp60",2061,0.105619
"a_4","almond-a","rt-bc","rcp60",2062,0.454747
"a_4","almond-a","rt-bc","rcp60",2063,0.461346
"a_4","almond-a","rt-bc","rcp60",2064,0.546661
"a_4","almond-a","rt-bc","rcp60",2065,0.058465
"a_4","almond-a","rt-bc","rcp60",2066,0.127173
"a_4","almond-a","rt-bc","rcp60",2067,0.043432
"a_4","almond-a","rt-bc","rcp60",2068,0.492604
"a_4","almond-a","rt-bc","rcp60",2069,0.38277
"a_4","almond-a","rt-bc","rcp60",2070,0.099017
"a_4","almond-a","rt-bc","rcp60",2071,0.892351
"a_4","almond-a","rt-bc","rcp60",2072,0.103519
"a_4","almond-a","rt-bc","rcp60",2073,0.779709
"a_4","almond-a","rt-lc","rcp26",2013,0.229366
"a_4","almond-a","rt-lc","rcp26",2014,0.043154
"a_4","almond-a","rt-lc","rcp26",2015,0.015767
"a_4","almond-a","rt-lc","rcp26",2016,0.067859
"a_4","almond-a","rt-lc","rcp26",2017,0.032076
"a_4","almond-a","rt-lc","rcp26",2018,0.658983
"a_4","almond-a","rt-lc","rcp26",2019,0.24311
"a_4","almond-a","rt-lc","rcp26",2020,0.055663
"a_4","almond-a","rt-lc","rcp26",2021,0.174668
"a_4","almond-a","rt-lc","rcp26",2022,0.354761
"a_4","almond-a","rt-lc","rcp26",2023,4.006149
"a_4","almond-a","rt-lc","rcp26",2024,0.316752
"a_4","almond-a","rt-lc","rcp26",2025,0.840725
"a_4","almond-a","rt-lc","rcp26",2026,0.649032
"a_4","almond-a","rt-lc","rcp26",2027,0.867671
"a_4","almond-a","rt-lc","rcp26",2028,0.558921
"a_4","almond-a","rt-lc","rcp26",2029,0.180101
"a_4","almond-a","rt-lc","rcp26",2030,0.884731
"a_4","almond-a","rt-lc","rcp26",2031,0.340413
"a_4","almond-a","rt-lc","rcp26",2032,3.566939
"a_4","almond-a","rt-lc","rcp26",2033,4.130553
"a_4","almond-a","rt-lc","rcp26",2034,0.083056
"a_4","almond-a","rt-lc","rcp26",2035,0.017393
"a_4","almond-a","rt-lc","rcp26",2036,0.379248
"a_4","almond-a","rt-lc","rcp26",2037,7.72143
"a_4","almond-a","rt-lc","rcp26",2038,3.218556
"a_4","almond-a","rt-lc","rcp26",2039,51.167211
"a_4","almond-a","rt-lc","rcp26",2040,3.317291
"a_4","almond-a","rt-lc","rcp26",2041,4.703624
"a_4","almond-a","rt-lc","rcp26",2042,2.145565
"a_4","almond-a","rt-lc","rcp26",2043,6.671372
"a_4","almond-a","rt-lc","rcp26",2044,0.608022
"a_4","almond-a","rt-lc","rcp26",2045,0.422994
"a_4","almond-a","rt-lc","rcp26",2046,0.652733
"a_4","almond-a","rt-lc","rcp26",2047,1.484905
"a_4","almond-a","rt-lc","rcp26",2048,29.435241
"a_4","almond-a","rt-lc","rcp26",2049,0.21347
"a_4","almond-a","rt-lc","rcp26",2050,2.763111
"a_4","almond-a","rt-lc","rcp26",2051,2.180662
"a_4","almond-a","rt-lc","rcp26",2052,1.033787
"a_4","almond-a","rt-lc","rcp26",2053,9.354524
"a_4","almond-a","rt-lc","rcp26",2054,105.15781
"a_4","almond-a","rt-lc","rcp26",2055,14.988435
"a_4","almond-a","rt-lc","rcp26",2056,0.371191
"a_4","almond-a","rt-lc","rcp26",2057,5.143132
"a_4","almond-a","rt-lc","rcp26",2058,1.768806
"a_4","almond-a","rt-lc","rcp26",2059,0.119631
"a_4","almond-a","rt-lc","rcp26",2060,0.912844
"a_4","almond-a","rt-lc","rcp26",2061,1.285129
"a_4","almond-a","rt-lc","rcp26",2062,42.528393
"a_4","almond-a","rt-lc","rcp26",2063,0.527148
"a_4","almond-a","rt-lc","rcp26",2064,8.226316
"a_4","almond-a","rt-lc","rcp26",2065,24.889337
"a_4","almond-a","rt-lc","rcp26",2066,9.920111
"a_4","almond-a","rt-lc","rcp26",2067,3.145688
"a_4","almond-a","rt-lc","rcp26",2068,1.260647
"a_4","almond-a","rt-lc","rcp26",2069,60.539924
"a_4","almond-a","rt-lc","rcp26",2070,1.072017
"a_4","almond-a","rt-lc","rcp26",2071,2.903939
"a_4","almond-a","rt-lc","rcp26",2072,85.470178
"a_4","almond-a","rt-lc","rcp26",2073,2.061054
"a_4","almond-a","rt-lc","rcp60",2013,0.440955
"a_4","almond-a","rt-lc","rcp60",2014,0.396684
"a_4","almond-a","rt-lc","rcp60",2015,0.020555
"a_4","almond-a","rt-lc","rcp60",2016,1.17259
"a_4","almond-a","rt-lc","rcp60",2017,0.460318
"a_4","almond-a","rt-lc","rcp60",2018,0.691872
"a_4","almond-a","rt-lc","rcp60",2019,0.465274
"a_4","almond-a","rt-lc","rcp60",2020,0.667143
"a_4","almond-a","rt-lc","rcp60",2021,0.116938
"a_4","almond-a","rt-lc","rcp60",2022,1.833911
"a_4","almond-a","rt-lc","rcp60",2023,1.906237
"a_4","almond-a","rt-lc","rcp60",2024,0.01293
"a_4","almond-a","rt-lc","rcp60",2025,1.997606
"a_4","almond-a","rt-lc","rcp60",2026,0.911074
"a_4","almond-a","rt-lc","rcp60",2027,0.170218
"a_4","almond-a","rt-lc","rcp60",2028,1.512079
"a_4","almond-a","rt-lc","rcp60",2029,0.518171
"a_4","almond-a","rt-lc","rcp60",2030,0.453555
"a_4","almond-a","rt-lc","rcp60",2031,8.047631
"a_4","almond-a","rt-lc","rcp60",2032,1.166784
"a_4","almond-a","rt-lc","rcp60",2033,0.546166
"a_4","almond-a","rt-lc","rcp60",2034,0.421315
"a_4","almond-a","rt-lc","rcp60",2035,1.741411
"a_4","almond-a","rt-lc","rcp60",2036,0.30648
"a_4","almond-a","rt-lc","rcp60",2037,0.011602
"a_4","almond-a","rt-lc","rcp60",2038,0.481834
"a_4","almond-a","rt-lc","rcp60",2039,0.823584
"a_4","almond-a","rt-lc","rcp60",2040,0.290452
"a_4","almond-a","rt-lc","rcp60",2041,1.452856
"a_4","almond-a","rt-lc","rcp60",2042,0.497253
"a_4","almond-a","rt-lc","rcp60",2043,0.864069
"a_4","almond-a","rt-lc","rcp60",2044,27.682311
"a_4","almond-a","rt-lc","rcp60",2045,7.940575
"a_4","almond-a","rt-lc","rcp60",2046,9.797825
"a_4","almond-a","rt-lc","rcp60",2047,2.985118
"a_4","almond-a","rt-lc","rcp60",2048,0.088898
"a_4","almond-a","rt-lc","rcp60",2049,1.699442
"a_4","almond-a","rt-lc","rcp60",2050,4.695051
"a_4","almond-a","rt-lc","rcp60",2051,40.38303
"a_4","almond-a","rt-lc","rcp60",2052,1.148922
"a_4","almond-a","rt-lc","rcp60",2053,47.967138
"a_4","almond-a","rt-lc","rcp60",2054,0.763858
"a_4","almond-a","rt-lc","rcp60",2055,0.797013
"a_4","almond-a","rt-lc","rcp60",2056,1.493269
"a_4","almond-a","rt-lc","rcp60",2057,0.444837
"a_4","almond-a","rt-lc","rcp60",2058,5.229345
"a_4","almond-a","rt-lc","rcp60",2059,0.971473
"a_4","almond-a","rt-lc","rcp60",2060,0.14956
"a_4","almond-a","rt-lc","rcp60",2061,0.958389
"a_4","almond-a","rt-lc","rcp60",2062,10.148152
"a_4","almond-a","rt-lc","rcp60",2063,2.704736
"a_4","almond-a","rt-lc","rcp60",2064,4.683278
"a_4","almond-a","rt-lc","rcp60",2065,0.957406
"a_4","almond-a","rt-lc","rcp60",2066,1.676199
"a_4","almond-a","rt-lc","rcp60",2067,0.250334
"a_4","almond-a","rt-lc","rcp60",2068,117.274175
"a_4","almond-a","rt-lc","rcp60",2069,2.98429
"a_4","almond-a","rt-lc","rcp60",2070,0.423028
"a_4","almond-a","rt-lc","rcp60",2071,220.324771
"a_4","almond-a","rt-lc","rcp60",2072,3.343913
"a_4","almond-a","rt-lc","rcp60",2073,6.296394
"a_4","almond-a","rt-nc","rcp26",2013,0.471528
"a_4","almond-a","rt-nc","rcp26",2014,0.130291
"a_4","almond-a","rt-nc","rcp26",2015,0.13292
"a_4","almond-a","rt-nc","rcp26",2016,14.089028
"a_4","almond-a","rt-nc","rcp26",2017,16.597576
"a_4","almond-a","rt-nc","rcp26",2018,10.658558
"a_4","almond-a","rt-nc","rcp26",2019,0.233637
"a_4","almond-a","rt-nc","rcp26",2020,6.35339
