"site_name","crop","management","climate_scenario","year","NO3.yr"
"v_13","grape-a","rt-lc","rcp26",2057,422.177215
"v_13","grape-a","rt-lc","rcp26",2058,124.199143
"v_13","grape-a","rt-lc","rcp26",2059,162.527618
"v_13","grape-a","rt-lc","rcp26",2060,183.806992
"v_13","grape-a","rt-lc","rcp26",2061,144.800652
"v_13","grape-a","rt-lc","rcp26",2062,350.996947
"v_13","grape-a","rt-lc","rcp26",2063,114.183027
"v_13","grape-a","rt-lc","rcp26",2064,350.007785
"v_13","grape-a","rt-lc","rcp26",2065,262.469562
"v_13","grape-a","rt-lc","rcp26",2066,270.455386
"v_13","grape-a","rt-lc","rcp26",2067,113.926243
"v_13","grape-a","rt-lc","rcp26",2068,273.755268
"v_13","grape-a","rt-lc","rcp26",2069,156.779746
"v_13","grape-a","rt-lc","rcp26",2070,265.926718
"v_13","grape-a","rt-lc","rcp26",2071,187.650787
"v_13","grape-a","rt-lc","rcp26",2072,318.930477
"v_13","grape-a","rt-lc","rcp26",2073,331.738134
"v_13","grape-a","rt-lc","rcp60",2013,6.380425
"v_13","grape-a","rt-lc","rcp60",2014,5.43004
"v_13","grape-a","rt-lc","rcp60",2015,41.379739
"v_13","grape-a","rt-lc","rcp60",2016,50.171543
"v_13","grape-a","rt-lc","rcp60",2017,43.02969
"v_13","grape-a","rt-lc","rcp60",2018,36.119542
"v_13","grape-a","rt-lc","rcp60",2019,93.420577
"v_13","grape-a","rt-lc","rcp60",2020,34.641406
"v_13","grape-a","rt-lc","rcp60",2021,74.229266
"v_13","grape-a","rt-lc","rcp60",2022,199.365954
"v_13","grape-a","rt-lc","rcp60",2023,105.451681
"v_13","grape-a","rt-lc","rcp60",2024,105.476731
"v_13","grape-a","rt-lc","rcp60",2025,247.410584
"v_13","grape-a","rt-lc","rcp60",2026,83.989824
"v_13","grape-a","rt-lc","rcp60",2027,50.998234
"v_13","grape-a","rt-lc","rcp60",2028,241.594366
"v_13","grape-a","rt-lc","rcp60",2029,186.88976
"v_13","grape-a","rt-lc","rcp60",2030,120.309072
"v_13","grape-a","rt-lc","rcp60",2031,252.87608
"v_13","grape-a","rt-lc","rcp60",2032,103.855594
"v_13","grape-a","rt-lc","rcp60",2033,107.516592
"v_13","grape-a","rt-lc","rcp60",2034,93.728094
"v_13","grape-a","rt-lc","rcp60",2035,268.614179
"v_13","grape-a","rt-lc","rcp60",2036,243.652878
"v_13","grape-a","rt-lc","rcp60",2037,114.37777
"v_13","grape-a","rt-lc","rcp60",2038,231.550591
"v_13","grape-a","rt-lc","rcp60",2039,72.221849
"v_13","grape-a","rt-lc","rcp60",2040,60.63357
"v_13","grape-a","rt-lc","rcp60",2041,308.894453
"v_13","grape-a","rt-lc","rcp60",2042,93.070867
"v_13","grape-a","rt-lc","rcp60",2043,289.726713
"v_13","grape-a","rt-lc","rcp60",2044,290.421176
"v_13","grape-a","rt-lc","rcp60",2045,212.348592
"v_13","grape-a","rt-lc","rcp60",2046,207.916173
"v_13","grape-a","rt-lc","rcp60",2047,149.685662
"v_13","grape-a","rt-lc","rcp60",2048,108.918931
"v_13","grape-a","rt-lc","rcp60",2049,473.01719
"v_13","grape-a","rt-lc","rcp60",2050,179.106896
"v_13","grape-a","rt-lc","rcp60",2051,212.066449
"v_13","grape-a","rt-lc","rcp60",2052,142.772514
"v_13","grape-a","rt-lc","rcp60",2053,250.548434
"v_13","grape-a","rt-lc","rcp60",2054,123.844226
"v_13","grape-a","rt-lc","rcp60",2055,247.545975
"v_13","grape-a","rt-lc","rcp60",2056,295.02669
"v_13","grape-a","rt-lc","rcp60",2057,100.606284
"v_13","grape-a","rt-lc","rcp60",2058,168.769424
"v_13","grape-a","rt-lc","rcp60",2059,441.732189
"v_13","grape-a","rt-lc","rcp60",2060,114.403098
"v_13","grape-a","rt-lc","rcp60",2061,103.281072
"v_13","grape-a","rt-lc","rcp60",2062,527.114148
"v_13","grape-a","rt-lc","rcp60",2063,66.501416
"v_13","grape-a","rt-lc","rcp60",2064,339.304666
"v_13","grape-a","rt-lc","rcp60",2065,140.641716
"v_13","grape-a","rt-lc","rcp60",2066,155.432905
"v_13","grape-a","rt-lc","rcp60",2067,371.403328
"v_13","grape-a","rt-lc","rcp60",2068,379.779169
"v_13","grape-a","rt-lc","rcp60",2069,173.454676
"v_13","grape-a","rt-lc","rcp60",2070,478.059397
"v_13","grape-a","rt-lc","rcp60",2071,221.022877
"v_13","grape-a","rt-lc","rcp60",2072,197.063448
"v_13","grape-a","rt-lc","rcp60",2073,319.103641
"v_13","grape-a","rt-nc","rcp26",2013,13.896487
"v_13","grape-a","rt-nc","rcp26",2014,29.844269
"v_13","grape-a","rt-nc","rcp26",2015,57.464696
"v_13","grape-a","rt-nc","rcp26",2016,80.426372
"v_13","grape-a","rt-nc","rcp26",2017,76.111527
"v_13","grape-a","rt-nc","rcp26",2018,69.898625
"v_13","grape-a","rt-nc","rcp26",2019,24.76294
"v_13","grape-a","rt-nc","rcp26",2020,69.248511
"v_13","grape-a","rt-nc","rcp26",2021,85.269519
"v_13","grape-a","rt-nc","rcp26",2022,56.05809
"v_13","grape-a","rt-nc","rcp26",2023,65.554748
"v_13","grape-a","rt-nc","rcp26",2024,82.038743
"v_13","grape-a","rt-nc","rcp26",2025,35.245735
"v_13","grape-a","rt-nc","rcp26",2026,63.448547
"v_13","grape-a","rt-nc","rcp26",2027,55.221775
"v_13","grape-a","rt-nc","rcp26",2028,80.025864
"v_13","grape-a","rt-nc","rcp26",2029,26.349399
"v_13","grape-a","rt-nc","rcp26",2030,78.461377
"v_13","grape-a","rt-nc","rcp26",2031,48.869268
"v_13","grape-a","rt-nc","rcp26",2032,100.765348
"v_13","grape-a","rt-nc","rcp26",2033,47.268772
"v_13","grape-a","rt-nc","rcp26",2034,53.135481
"v_13","grape-a","rt-nc","rcp26",2035,62.503913
"v_13","grape-a","rt-nc","rcp26",2036,71.432657
"v_13","grape-a","rt-nc","rcp26",2037,76.125879
"v_13","grape-a","rt-nc","rcp26",2038,72.667539
"v_13","grape-a","rt-nc","rcp26",2039,66.141889
"v_13","grape-a","rt-nc","rcp26",2040,63.995949
"v_13","grape-a","rt-nc","rcp26",2041,76.936721
"v_13","grape-a","rt-nc","rcp26",2042,34.011821
"v_13","grape-a","rt-nc","rcp26",2043,72.145506
"v_13","grape-a","rt-nc","rcp26",2044,15.564543
"v_13","grape-a","rt-nc","rcp26",2045,77.625311
"v_13","grape-a","rt-nc","rcp26",2046,56.209081
"v_13","grape-a","rt-nc","rcp26",2047,53.090769
"v_13","grape-a","rt-nc","rcp26",2048,72.217799
"v_13","grape-a","rt-nc","rcp26",2049,44.903412
"v_13","grape-a","rt-nc","rcp26",2050,63.976021
"v_13","grape-a","rt-nc","rcp26",2051,66.869472
"v_13","grape-a","rt-nc","rcp26",2052,73.056555
"v_13","grape-a","rt-nc","rcp26",2053,87.970559
"v_13","grape-a","rt-nc","rcp26",2054,31.739432
"v_13","grape-a","rt-nc","rcp26",2055,48.468551
"v_13","grape-a","rt-nc","rcp26",2056,38.250955
"v_13","grape-a","rt-nc","rcp26",2057,111.491959
"v_13","grape-a","rt-nc","rcp26",2058,40.550095
"v_13","grape-a","rt-nc","rcp26",2059,50.642296
"v_13","grape-a","rt-nc","rcp26",2060,58.639596
"v_13","grape-a","rt-nc","rcp26",2061,81.088582
"v_13","grape-a","rt-nc","rcp26",2062,46.241031
"v_13","grape-a","rt-nc","rcp26",2063,44.626818
"v_13","grape-a","rt-nc","rcp26",2064,90.834507
"v_13","grape-a","rt-nc","rcp26",2065,76.832419
"v_13","grape-a","rt-nc","rcp26",2066,69.34548
"v_13","grape-a","rt-nc","rcp26",2067,34.709047
"v_13","grape-a","rt-nc","rcp26",2068,67.61311
"v_13","grape-a","rt-nc","rcp26",2069,37.102657
"v_13","grape-a","rt-nc","rcp26",2070,71.835989
"v_13","grape-a","rt-nc","rcp26",2071,43.909334
"v_13","grape-a","rt-nc","rcp26",2072,82.519683
"v_13","grape-a","rt-nc","rcp60",2013,33.100741
"v_13","grape-a","rt-nc","rcp60",2014,57.518173
"v_13","grape-a","rt-nc","rcp60",2015,73.927294
"v_13","grape-a","rt-nc","rcp60",2016,61.42127
"v_13","grape-a","rt-nc","rcp60",2017,55.893383
"v_13","grape-a","rt-nc","rcp60",2018,45.491633
"v_13","grape-a","rt-nc","rcp60",2019,58.08001
"v_13","grape-a","rt-nc","rcp60",2020,33.764183
"v_13","grape-a","rt-nc","rcp60",2021,75.921585
"v_13","grape-a","rt-nc","rcp60",2022,77.712854
"v_13","grape-a","rt-nc","rcp60",2023,67.006511
"v_13","grape-a","rt-nc","rcp60",2024,48.314859
"v_13","grape-a","rt-nc","rcp60",2025,86.019198
"v_13","grape-a","rt-nc","rcp60",2026,34.131977
"v_13","grape-a","rt-nc","rcp60",2027,41.103383
"v_13","grape-a","rt-nc","rcp60",2028,91.562107
"v_13","grape-a","rt-nc","rcp60",2029,53.795329
"v_13","grape-a","rt-nc","rcp60",2030,56.88944
"v_13","grape-a","rt-nc","rcp60",2031,97.401364
"v_13","grape-a","rt-nc","rcp60",2032,37.677387
"v_13","grape-a","rt-nc","rcp60",2033,44.797684
"v_13","grape-a","rt-nc","rcp60",2034,56.704444
"v_13","grape-a","rt-nc","rcp60",2035,76.485406
"v_13","grape-a","rt-nc","rcp60",2036,92.543607
"v_13","grape-a","rt-nc","rcp60",2037,41.615981
"v_13","grape-a","rt-nc","rcp60",2038,75.296804
"v_13","grape-a","rt-nc","rcp60",2039,35.774392
"v_13","grape-a","rt-nc","rcp60",2040,43.675287
"v_13","grape-a","rt-nc","rcp60",2041,75.077442
"v_13","grape-a","rt-nc","rcp60",2042,48.369156
"v_13","grape-a","rt-nc","rcp60",2043,74.792923
"v_13","grape-a","rt-nc","rcp60",2044,79.84773
"v_13","grape-a","rt-nc","rcp60",2045,61.811254
"v_13","grape-a","rt-nc","rcp60",2046,47.999015
"v_13","grape-a","rt-nc","rcp60",2047,47.27354
"v_13","grape-a","rt-nc","rcp60",2048,47.516236
"v_13","grape-a","rt-nc","rcp60",2049,106.641636
"v_13","grape-a","rt-nc","rcp60",2050,65.956734
"v_13","grape-a","rt-nc","rcp60",2051,65.336072
"v_13","grape-a","rt-nc","rcp60",2052,53.368503
"v_13","grape-a","rt-nc","rcp60",2053,65.76879
"v_13","grape-a","rt-nc","rcp60",2054,56.029504
"v_13","grape-a","rt-nc","rcp60",2055,78.186653
"v_13","grape-a","rt-nc","rcp60",2056,53.676362
"v_13","grape-a","rt-nc","rcp60",2057,37.395735
"v_13","grape-a","rt-nc","rcp60",2058,50.610715
"v_13","grape-a","rt-nc","rcp60",2059,105.460592
"v_13","grape-a","rt-nc","rcp60",2060,28.344675
"v_13","grape-a","rt-nc","rcp60",2061,41.541983
"v_13","grape-a","rt-nc","rcp60",2062,115.844802
"v_13","grape-a","rt-nc","rcp60",2063,24.654466
"v_13","grape-a","rt-nc","rcp60",2064,72.768586
"v_13","grape-a","rt-nc","rcp60",2065,50.305409
"v_13","grape-a","rt-nc","rcp60",2066,45.083622
"v_13","grape-a","rt-nc","rcp60",2067,103.914436
"v_13","grape-a","rt-nc","rcp60",2068,54.189566
"v_13","grape-a","rt-nc","rcp60",2069,43.65828
"v_13","grape-a","rt-nc","rcp60",2070,105.752488
"v_13","grape-a","rt-nc","rcp60",2071,54.004714
"v_13","grape-a","rt-nc","rcp60",2072,56.717715
"v_13","grape-c","cn","rcp26",2014,1.957158
"v_13","grape-c","cn","rcp26",2015,18.642696
"v_13","grape-c","cn","rcp26",2016,31.004739
"v_13","grape-c","cn","rcp26",2017,39.898893
"v_13","grape-c","cn","rcp26",2018,46.238957
"v_13","grape-c","cn","rcp26",2019,17.472153
"v_13","grape-c","cn","rcp26",2020,45.518542
"v_13","grape-c","cn","rcp26",2021,56.195069
"v_13","grape-c","cn","rcp26",2022,36.29686
"v_13","grape-c","cn","rcp26",2023,41.751799
"v_13","grape-c","cn","rcp26",2024,54.509982
"v_13","grape-c","cn","rcp26",2025,22.656785
"v_13","grape-c","cn","rcp26",2026,35.863789
"v_13","grape-c","cn","rcp26",2027,35.46128
"v_13","grape-c","cn","rcp26",2028,47.397767
"v_13","grape-c","cn","rcp26",2029,15.456349
"v_13","grape-c","cn","rcp26",2030,41.222512
"v_13","grape-c","cn","rcp26",2031,27.512016
"v_13","grape-c","cn","rcp26",2032,54.183402
"v_13","grape-c","cn","rcp26",2033,26.944852
"v_13","grape-c","cn","rcp26",2034,29.80208
"v_13","grape-c","cn","rcp26",2035,33.805056
"v_13","grape-c","cn","rcp26",2036,36.97074
"v_13","grape-c","cn","rcp26",2037,39.378658
"v_13","grape-c","cn","rcp26",2038,38.96647
"v_13","grape-c","cn","rcp26",2039,40.124781
"v_13","grape-c","cn","rcp26",2040,35.73777
"v_13","grape-c","cn","rcp26",2041,39.946973
"v_13","grape-c","cn","rcp26",2042,19.591184
"v_13","grape-c","cn","rcp26",2043,36.470253
"v_13","grape-c","cn","rcp26",2044,8.532243
"v_13","grape-c","cn","rcp26",2045,40.438838
"v_13","grape-c","cn","rcp26",2046,27.959025
"v_13","grape-c","cn","rcp26",2047,25.015126
"v_13","grape-c","cn","rcp26",2048,34.266607
"v_13","grape-c","cn","rcp26",2049,23.176628
"v_13","grape-c","cn","rcp26",2050,29.703024
"v_13","grape-c","cn","rcp26",2051,30.158598
"v_13","grape-c","cn","rcp26",2052,33.23208
"v_13","grape-c","cn","rcp26",2053,40.495213
"v_13","grape-c","cn","rcp26",2054,17.2422
"v_13","grape-c","cn","rcp26",2055,25.853409
"v_13","grape-c","cn","rcp26",2056,17.332522
"v_13","grape-c","cn","rcp26",2057,50.159991
"v_13","grape-c","cn","rcp26",2058,18.053529
"v_13","grape-c","cn","rcp26",2059,21.882826
"v_13","grape-c","cn","rcp26",2060,25.754346
"v_13","grape-c","cn","rcp26",2061,35.006069
"v_13","grape-c","cn","rcp26",2062,21.574033
"v_13","grape-c","cn","rcp26",2063,21.297711
"v_13","grape-c","cn","rcp26",2064,40.258848
"v_13","grape-c","cn","rcp26",2065,34.631718
"v_13","grape-c","cn","rcp26",2066,31.293044
"v_13","grape-c","cn","rcp26",2067,16.783563
"v_13","grape-c","cn","rcp26",2068,30.277061
"v_13","grape-c","cn","rcp26",2069,17.451488
"v_13","grape-c","cn","rcp26",2070,29.759836
"v_13","grape-c","cn","rcp26",2071,19.997805
"v_13","grape-c","cn","rcp26",2072,36.595198
"v_13","grape-c","cn","rcp60",2014,5.18517
"v_13","grape-c","cn","rcp60",2015,42.468895
"v_13","grape-c","cn","rcp60",2016,39.172087
"v_13","grape-c","cn","rcp60",2017,40.902993
"v_13","grape-c","cn","rcp60",2018,32.319444
"v_13","grape-c","cn","rcp60",2019,35.852892
"v_13","grape-c","cn","rcp60",2020,22.002632
"v_13","grape-c","cn","rcp60",2021,48.930826
"v_13","grape-c","cn","rcp60",2022,50.693949
"v_13","grape-c","cn","rcp60",2023,45.088859
"v_13","grape-c","cn","rcp60",2024,30.831339
"v_13","grape-c","cn","rcp60",2025,53.054112
"v_13","grape-c","cn","rcp60",2026,22.42611
"v_13","grape-c","cn","rcp60",2027,23.073195
"v_13","grape-c","cn","rcp60",2028,52.239014
"v_13","grape-c","cn","rcp60",2029,30.840236
"v_13","grape-c","cn","rcp60",2030,32.071108
"v_13","grape-c","cn","rcp60",2031,55.344822
"v_13","grape-c","cn","rcp60",2032,22.164628
"v_13","grape-c","cn","rcp60",2033,24.38248
"v_13","grape-c","cn","rcp60",2034,30.542706
"v_13","grape-c","cn","rcp60",2035,39.678806
"v_13","grape-c","cn","rcp60",2036,45.293492
"v_13","grape-c","cn","rcp60",2037,22.929981
"v_13","grape-c","cn","rcp60",2038,37.543448
"v_13","grape-c","cn","rcp60",2039,17.838106
"v_13","grape-c","cn","rcp60",2040,23.486671
"v_13","grape-c","cn","rcp60",2041,35.526144
"v_13","grape-c","cn","rcp60",2042,22.508672
"v_13","grape-c","cn","rcp60",2043,36.490899
"v_13","grape-c","cn","rcp60",2044,35.886347
"v_13","grape-c","cn","rcp60",2045,28.017517
"v_13","grape-c","cn","rcp60",2046,22.135318
"v_13","grape-c","cn","rcp60",2047,25.275362
"v_13","grape-c","cn","rcp60",2048,21.363641
"v_13","grape-c","cn","rcp60",2049,47.44268
"v_13","grape-c","cn","rcp60",2050,29.450692
"v_13","grape-c","cn","rcp60",2051,30.083913
"v_13","grape-c","cn","rcp60",2052,25.138225
"v_13","grape-c","cn","rcp60",2053,29.275232
"v_13","grape-c","cn","rcp60",2054,24.503423
"v_13","grape-c","cn","rcp60",2055,31.632851
"v_13","grape-c","cn","rcp60",2056,22.13059
"v_13","grape-c","cn","rcp60",2057,15.939479
"v_13","grape-c","cn","rcp60",2058,20.317512
"v_13","grape-c","cn","rcp60",2059,37.88659
"v_13","grape-c","cn","rcp60",2060,12.246598
"v_13","grape-c","cn","rcp60",2061,16.822515
"v_13","grape-c","cn","rcp60",2062,43.811957
"v_13","grape-c","cn","rcp60",2063,10.032072
"v_13","grape-c","cn","rcp60",2064,26.540367
"v_13","grape-c","cn","rcp60",2065,19.033844
"v_13","grape-c","cn","rcp60",2066,16.107811
"v_13","grape-c","cn","rcp60",2067,37.491203
"v_13","grape-c","cn","rcp60",2068,18.84041
"v_13","grape-c","cn","rcp60",2069,16.341958
"v_13","grape-c","cn","rcp60",2070,37.177764
"v_13","grape-c","cn","rcp60",2071,20.06063
"v_13","grape-c","cn","rcp60",2072,23.467481
"v_13","grape-c","rn","rcp26",2014,1.485972
"v_13","grape-c","rn","rcp26",2015,13.977138
"v_13","grape-c","rn","rcp26",2016,24.178688
"v_13","grape-c","rn","rcp26",2017,31.822384
"v_13","grape-c","rn","rcp26",2018,38.443709
"v_13","grape-c","rn","rcp26",2019,14.453639
"v_13","grape-c","rn","rcp26",2020,38.531895
"v_13","grape-c","rn","rcp26",2021,47.56035
"v_13","grape-c","rn","rcp26",2022,30.468344
"v_13","grape-c","rn","rcp26",2023,35.570802
"v_13","grape-c","rn","rcp26",2024,46.564494
"v_13","grape-c","rn","rcp26",2025,18.854053
"v_13","grape-c","rn","rcp26",2026,30.04649
"v_13","grape-c","rn","rcp26",2027,29.056359
"v_13","grape-c","rn","rcp26",2028,39.948021
"v_13","grape-c","rn","rcp26",2029,12.930653
"v_13","grape-c","rn","rcp26",2030,33.441783
"v_13","grape-c","rn","rcp26",2031,22.160713
"v_13","grape-c","rn","rcp26",2032,44.568801
"v_13","grape-c","rn","rcp26",2033,22.373338
"v_13","grape-c","rn","rcp26",2034,24.672048
"v_13","grape-c","rn","rcp26",2035,27.110788
"v_13","grape-c","rn","rcp26",2036,29.632598
"v_13","grape-c","rn","rcp26",2037,32.195243
"v_13","grape-c","rn","rcp26",2038,31.567924
"v_13","grape-c","rn","rcp26",2039,33.802709
"v_13","grape-c","rn","rcp26",2040,29.499859
"v_13","grape-c","rn","rcp26",2041,32.562889
"v_13","grape-c","rn","rcp26",2042,15.926434
"v_13","grape-c","rn","rcp26",2043,29.474438
"v_13","grape-c","rn","rcp26",2044,6.503029
"v_13","grape-c","rn","rcp26",2045,32.050513
"v_13","grape-c","rn","rcp26",2046,21.60436
"v_13","grape-c","rn","rcp26",2047,19.633695
"v_13","grape-c","rn","rcp26",2048,26.252667
"v_13","grape-c","rn","rcp26",2049,19.133148
"v_13","grape-c","rn","rcp26",2050,22.934467
"v_13","grape-c","rn","rcp26",2051,23.547982
"v_13","grape-c","rn","rcp26",2052,25.822927
"v_13","grape-c","rn","rcp26",2053,32.008426
"v_13","grape-c","rn","rcp26",2054,13.863503
"v_13","grape-c","rn","rcp26",2055,20.629432
"v_13","grape-c","rn","rcp26",2056,13.109238
"v_13","grape-c","rn","rcp26",2057,38.629869
"v_13","grape-c","rn","rcp26",2058,13.970057
"v_13","grape-c","rn","rcp26",2059,17.270933
"v_13","grape-c","rn","rcp26",2060,20.340162
"v_13","grape-c","rn","rcp26",2061,26.933002
"v_13","grape-c","rn","rcp26",2062,16.620406
"v_13","grape-c","rn","rcp26",2063,16.538412
"v_13","grape-c","rn","rcp26",2064,31.41926
"v_13","grape-c","rn","rcp26",2065,27.314159
"v_13","grape-c","rn","rcp26",2066,24.962386
"v_13","grape-c","rn","rcp26",2067,12.489623
"v_13","grape-c","rn","rcp26",2068,24.116198
"v_13","grape-c","rn","rcp26",2069,13.289726
"v_13","grape-c","rn","rcp26",2070,22.834525
"v_13","grape-c","rn","rcp26",2071,15.229523
"v_13","grape-c","rn","rcp26",2072,27.825741
"v_13","grape-c","rn","rcp60",2014,4.030219
"v_13","grape-c","rn","rcp60",2015,33.88211
"v_13","grape-c","rn","rcp60",2016,31.941581
"v_13","grape-c","rn","rcp60",2017,34.085743
"v_13","grape-c","rn","rcp60",2018,27.299762
"v_13","grape-c","rn","rcp60",2019,30.455183
"v_13","grape-c","rn","rcp60",2020,18.196919
"v_13","grape-c","rn","rcp60",2021,41.489457
"v_13","grape-c","rn","rcp60",2022,42.698062
"v_13","grape-c","rn","rcp60",2023,38.599368
"v_13","grape-c","rn","rcp60",2024,25.948281
"v_13","grape-c","rn","rcp60",2025,45.03815
"v_13","grape-c","rn","rcp60",2026,18.550344
"v_13","grape-c","rn","rcp60",2027,18.837972
"v_13","grape-c","rn","rcp60",2028,43.881212
"v_13","grape-c","rn","rcp60",2029,25.447559
"v_13","grape-c","rn","rcp60",2030,26.333482
"v_13","grape-c","rn","rcp60",2031,45.592724
"v_13","grape-c","rn","rcp60",2032,18.119681
"v_13","grape-c","rn","rcp60",2033,19.699402
"v_13","grape-c","rn","rcp60",2034,24.748436
"v_13","grape-c","rn","rcp60",2035,32.213645
"v_13","grape-c","rn","rcp60",2036,37.197206
"v_13","grape-c","rn","rcp60",2037,18.477083
"v_13","grape-c","rn","rcp60",2038,30.299183
"v_13","grape-c","rn","rcp60",2039,14.204011
"v_13","grape-c","rn","rcp60",2040,18.820759
"v_13","grape-c","rn","rcp60",2041,29.235841
"v_13","grape-c","rn","rcp60",2042,17.252073
"v_13","grape-c","rn","rcp60",2043,29.191981
"v_13","grape-c","rn","rcp60",2044,28.210899
"v_13","grape-c","rn","rcp60",2045,21.832117
"v_13","grape-c","rn","rcp60",2046,16.681015
"v_13","grape-c","rn","rcp60",2047,20.143483
"v_13","grape-c","rn","rcp60",2048,16.273187
"v_13","grape-c","rn","rcp60",2049,36.648463
"v_13","grape-c","rn","rcp60",2050,23.410857
"v_13","grape-c","rn","rcp60",2051,23.242217
"v_13","grape-c","rn","rcp60",2052,19.696962
"v_13","grape-c","rn","rcp60",2053,22.16942
"v_13","grape-c","rn","rcp60",2054,18.389025
"v_13","grape-c","rn","rcp60",2055,23.72657
"v_13","grape-c","rn","rcp60",2056,16.568282
"v_13","grape-c","rn","rcp60",2057,12.31585
"v_13","grape-c","rn","rcp60",2058,14.782024
"v_13","grape-c","rn","rcp60",2059,26.841071
"v_13","grape-c","rn","rcp60",2060,9.489267
"v_13","grape-c","rn","rcp60",2061,12.742012
"v_13","grape-c","rn","rcp60",2062,31.774238
"v_13","grape-c","rn","rcp60",2063,7.465231
"v_13","grape-c","rn","rcp60",2064,20.70718
"v_13","grape-c","rn","rcp60",2065,13.843043
"v_13","grape-c","rn","rcp60",2066,11.442382
"v_13","grape-c","rn","rcp60",2067,25.700033
"v_13","grape-c","rn","rcp60",2068,13.821185
"v_13","grape-c","rn","rcp60",2069,11.484173
"v_13","grape-c","rn","rcp60",2070,26.845526
"v_13","grape-c","rn","rcp60",2071,15.634068
"v_13","grape-c","rn","rcp60",2072,17.34886
"v_14","grape-a","ct-bc","rcp26",2013,4.14539
"v_14","grape-a","ct-bc","rcp26",2014,6.732583
"v_14","grape-a","ct-bc","rcp26",2015,22.543602
"v_14","grape-a","ct-bc","rcp26",2016,11.426223
"v_14","grape-a","ct-bc","rcp26",2017,6.60664
"v_14","grape-a","ct-bc","rcp26",2018,12.01241
"v_14","grape-a","ct-bc","rcp26",2019,4.200787
"v_14","grape-a","ct-bc","rcp26",2020,15.480188
"v_14","grape-a","ct-bc","rcp26",2021,10.690059
"v_14","grape-a","ct-bc","rcp26",2022,14.247702
"v_14","grape-a","ct-bc","rcp26",2023,10.44666
"v_14","grape-a","ct-bc","rcp26",2024,25.100025
"v_14","grape-a","ct-bc","rcp26",2025,14.402397
"v_14","grape-a","ct-bc","rcp26",2026,17.314055
"v_14","grape-a","ct-bc","rcp26",2027,21.016857
"v_14","grape-a","ct-bc","rcp26",2028,19.075052
"v_14","grape-a","ct-bc","rcp26",2029,12.350354
"v_14","grape-a","ct-bc","rcp26",2030,24.98889
"v_14","grape-a","ct-bc","rcp26",2031,17.595469
"v_14","grape-a","ct-bc","rcp26",2032,27.377041
"v_14","grape-a","ct-bc","rcp26",2033,21.0983
"v_14","grape-a","ct-bc","rcp26",2034,22.904435
"v_14","grape-a","ct-bc","rcp26",2035,18.582101
"v_14","grape-a","ct-bc","rcp26",2036,21.521915
"v_14","grape-a","ct-bc","rcp26",2037,24.281225
"v_14","grape-a","ct-bc","rcp26",2038,28.853084
"v_14","grape-a","ct-bc","rcp26",2039,28.647253
"v_14","grape-a","ct-bc","rcp26",2040,24.056335
"v_14","grape-a","ct-bc","rcp26",2041,35.035144
"v_14","grape-a","ct-bc","rcp26",2042,22.701039
"v_14","grape-a","ct-bc","rcp26",2043,27.160619
"v_14","grape-a","ct-bc","rcp26",2044,22.31459
"v_14","grape-a","ct-bc","rcp26",2045,20.904197
"v_14","grape-a","ct-bc","rcp26",2046,37.296039
"v_14","grape-a","ct-bc","rcp26",2047,29.774879
"v_14","grape-a","ct-bc","rcp26",2048,44.937363
"v_14","grape-a","ct-bc","rcp26",2049,25.85517
"v_14","grape-a","ct-bc","rcp26",2050,29.818455
